Trace ID,Amplitude Range,Start time,End time,Similarity,Network,Station,Mode,Component,Azimuth,Incidence,Ellipticity
XA_S15_01_MHZ,159.0,1976-06-19 14:59:13.207547,1976-06-19 14:59:38.415094,0.98,XA,15,flat mode,MHZ,148.27333657739763,82.48120969511197,0.22364129656440696
XA_S15_01_MHZ,147.0,1976-06-20 14:35:37.509434,1976-06-20 14:36:02.716981,0.97,XA,15,flat mode,MHZ,165.47883569809653,67.06485113600479,0.04534664833217372
XA_S15_01_MHZ,126.0,1976-06-25 14:16:57.962264,1976-06-25 14:17:23.169811,0.91,XA,15,flat mode,MHZ,61.85108089229299,69.11581537469125,0.06581249505667437
XA_S15_01_MHZ,14.0,1976-07-05 01:21:40.679245,1976-07-05 01:22:10.867924,0.91,XA,15,flat mode,MHZ,79.39710997857215,89.69599116816525,0.6213384765238249
XA_S15_01_MHZ,22.0,1976-07-05 01:27:36.301887,1976-07-05 01:28:06.490566,0.91,XA,15,flat mode,MHZ,56.858732029644806,89.54173223848943,0.4656249783280006
XA_S15_01_MHZ,166.0,1976-07-05 13:53:57.584906,1976-07-05 13:54:22.792453,0.97,XA,15,flat mode,MHZ,7.272137016867238,78.98252803738664,0.08284251655086496
XA_S15_01_MHZ,140.0,1976-07-06 14:53:43.245283,1976-07-06 14:54:08.452830,0.97,XA,15,flat mode,MHZ,98.00279698462832,80.84899139850785,0.09211168399638169
XA_S15_01_MHZ,136.0,1976-07-07 01:13:11.849057,1976-07-07 01:13:37.056604,0.98,XA,15,flat mode,MHZ,73.63602140032121,81.50815007396447,0.19617719813748039
XA_S15_01_MHZ,435.0,1976-07-10 05:30:21.283019,1976-07-10 05:30:46.490566,0.97,XA,15,flat mode,MHZ,46.45279883862737,38.64925753632226,0.08346946248499663
XA_S15_01_MHZ,74.0,1976-07-14 14:04:01.358491,1976-07-14 14:04:21.584906,0.9,XA,15,flat mode,MHZ,75.89099129872984,76.37338308957143,0.15087961866860958
XA_S15_01_MHZ,1.0,1976-07-16 00:43:35.698113,1976-07-16 00:44:05.886792,0.92,XA,15,flat mode,MHZ,25.983560170474522,78.06228240427961,0.23008622191771574
XA_S15_01_MHZ,57.0,1976-07-16 05:17:26.490566,1976-07-16 05:17:51.698113,0.98,XA,15,flat mode,MHZ,67.04903829072813,87.08734873210166,0.6563397795337131
XA_S15_01_MHZ,172.0,1976-07-17 05:12:17.358491,1976-07-17 05:12:47.547170,0.95,XA,15,flat mode,MHZ,6.902441978366057,85.41158520187453,0.09817654586811322
XA_S15_01_MHZ,82.0,1976-07-17 05:15:16.679245,1976-07-17 05:15:41.886792,0.97,XA,15,flat mode,MHZ,34.089818112705494,88.68664908130884,0.2131121332139426
